medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Other,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Brooklyn,dropoff_Manhattan
long,Credit_card,weekend,pickup_Queens,dropoff_Brooklyn
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Other,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Queens,dropoff_Queens
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Brooklyn
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Other,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Brooklyn
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Queens,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Brooklyn
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Dispute,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Queens,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Other,weekday,pickup_Manhattan,dropoff_Brooklyn
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Other,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Cash,weekday,pickup_Queens,dropoff_Queens
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Brooklyn
medium,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Other,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekend,pickup_Unknown,dropoff_Unknown
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekday,pickup_Manhattan,dropoff_EWR
short,Other,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Cash,weekday,pickup_Manhattan,dropoff_Queens
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Brooklyn,dropoff_Brooklyn
short,Other,weekday,pickup_Brooklyn,dropoff_Brooklyn
long,Other,weekday,pickup_Manhattan,dropoff_Queens
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Unknown,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Cash,weekday,pickup_Manhattan,dropoff_Queens
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekday,pickup_Queens,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
Credit_card,weekday,pickup_Queens,dropoff_Queens,
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekday,pickup_Queens,dropoff_Queens
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekday,pickup_Queens,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Queens
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Queens,dropoff_Manhattan
long,Credit_card,weekday,pickup_Queens,dropoff_Manhattan
long,Cash,weekend,pickup_Manhattan,dropoff_Queens
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekday,pickup_Queens,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Queens,dropoff_Queens
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Other,weekday,pickup_Manhattan,dropoff_Brooklyn
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekday,pickup_Queens,dropoff_Brooklyn
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
Other,weekday,pickup_Manhattan,dropoff_Manhattan,
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekday,pickup_Queens,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Dispute,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
Cash,weekday,pickup_Queens,dropoff_Queens,
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekend,pickup_Manhattan,dropoff_Queens
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Queens
Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan,
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
long,Cash,weekday,pickup_Queens,dropoff_Brooklyn
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekend,pickup_Queens,dropoff_Brooklyn
long,Credit_card,weekday,pickup_Queens,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Queens,dropoff_Brooklyn
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
long,Cash,weekend,pickup_Manhattan,dropoff_Brooklyn
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Brooklyn
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Queens,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
Credit_card,weekend,pickup_Unknown,dropoff_Unknown,
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekday,pickup_Queens,dropoff_Brooklyn
short,Credit_card,weekday,pickup_Unknown,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Other,weekday,pickup_Brooklyn,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekday,pickup_Manhattan,dropoff_Queens
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Bronx
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
long,Cash,weekday,pickup_Manhattan,dropoff_Brooklyn
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Other,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekend,pickup_Queens,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekend,pickup_Manhattan,dropoff_Queens
medium,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
Other,weekday,pickup_Manhattan,dropoff_Manhattan,
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Cash,weekday,pickup_Queens,dropoff_Queens
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Other,weekend,pickup_Brooklyn,dropoff_Brooklyn
medium,Cash,weekend,pickup_Queens,dropoff_Queens
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan,
long,Cash,weekday,pickup_Queens,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Dispute,weekday,pickup_Manhattan,dropoff_Manhattan
long,Credit_card,weekend,pickup_Queens,dropoff_Manhattan
long,Cash,weekday,pickup_Queens,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Other,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Cash,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekday,pickup_Queens,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Cash,weekday,pickup_Manhattan,dropoff_Manhattan
Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan,
short,Cash,weekday,pickup_Manhattan,dropoff_Bronx
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Credit_card,weekend,pickup_Manhattan,dropoff_Manhattan
medium,Cash,weekday,pickup_Queens,dropoff_Unknown
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
short,Credit_card,weekday,pickup_Manhattan,dropoff_Manhattan
medium,Other,weekday,pickup_Queens,dropoff_Manhattan
