passenger_count,trip_distance,RatecodeID,total_amount,trip_duration,pickup_borough_Brooklyn,pickup_borough_EWR,pickup_borough_Manhattan,pickup_borough_Queens,pickup_borough_Staten Island,pickup_borough_Unknown,dropoff_borough_Brooklyn,dropoff_borough_EWR,dropoff_borough_Manhattan,dropoff_borough_Queens,dropoff_borough_Staten Island,dropoff_borough_Unknown,payment_type
1,5.38,1.0,26.16,15.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.3,1.0,14.3,14.416666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
2,6.7,1.0,28.19,16.0,False,False,False,True,False,False,False,False,False,True,False,False,1
1,2.58,1.0,16.8,12.3,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.5,1.0,10.3,3.7,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.9,1.0,9.3,9.05,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.02,1.0,16.56,13.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.19,1.0,16.3,11.283333333333331,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.7,1.0,17.15,14.016666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.76,1.0,11.76,7.9,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.77,1.0,16.64,11.55,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.35,1.0,15.96,14.2,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.81,1.0,11.76,6.266666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,11.7,1.0,45.4,21.85,False,False,True,False,False,False,False,False,False,False,False,False,1
2,0.62,1.0,12.12,1.7666666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.97,1.0,17.16,17.466666666666665,False,False,True,False,False,False,False,False,True,False,False,False,1
1,24.37,1.0,75.05,45.833333333333336,False,False,False,True,False,False,True,False,False,False,False,False,1
1,2.0,1.0,17.15,15.383333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,9.25,1.0,45.42,31.466666666666665,False,False,True,False,False,False,False,False,False,True,False,False,1
1,1.57,1.0,13.3,7.05,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.82,1.0,17.16,10.4,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.7,1.0,9.3,4.3,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.2,1.0,18.36,16.0,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.9,1.0,11.76,6.083333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.8,1.0,19.3,22.28333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.85,1.0,10.79,2.1333333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.6,1.0,19.55,17.9,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.91,1.0,10.79,2.3833333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.35,1.0,16.62,10.95,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.0,1.0,17.15,14.8,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.9,1.0,20.15,15.433333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.95,1.0,11.76,6.666666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.2,1.0,11.33,6.166666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.8,1.0,15.35,10.033333333333331,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.4,1.0,14.15,9.716666666666669,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.53,1.0,15.96,11.966666666666669,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.9,1.0,14.8,10.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.1,1.0,13.5,7.0,False,False,True,False,False,False,False,False,True,False,False,False,1
2,22.03,2.0,75.47,36.23333333333333,False,False,False,True,False,False,False,False,True,False,False,False,1
1,5.37,1.0,28.56,24.816666666666663,True,False,False,False,False,False,False,False,True,False,False,False,1
1,0.6,1.0,8.3,4.433333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
2,2.05,1.0,22.25,22.45,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.1,1.0,13.53,11.933333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
4,1.4,1.0,11.75,5.466666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.12,1.0,15.8,13.916666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.4,1.0,10.3,4.616666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,4.72,1.0,29.76,28.466666666666665,False,False,True,False,False,False,False,False,True,False,False,False,1
1,3.5,1.0,27.95,27.866666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.88,1.0,18.36,15.516666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,8.48,1.0,53.27,38.266666666666666,False,False,False,False,False,True,False,False,True,False,False,False,1
4,1.5,1.0,12.95,7.95,False,False,True,False,False,False,False,False,True,False,False,False,1
0,0.9,1.0,13.8,12.133333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.14,1.0,18.96,17.183333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
2,16.9,2.0,64.35,41.78333333333333,False,False,True,False,False,False,False,False,False,True,False,False,1
2,0.77,1.0,13.56,10.533333333333331,False,False,True,False,False,False,False,False,True,False,False,False,1
0,10.3,1.0,40.3,27.05,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.8,1.0,9.8,7.166666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.51,1.0,15.96,9.516666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.62,1.0,11.62,4.366666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.85,1.0,16.56,11.716666666666669,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.3,1.0,25.56,29.8,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.07,1.0,16.56,12.266666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.86,1.0,10.56,4.0,False,False,True,False,False,False,False,False,True,False,False,False,1
2,8.89,1.0,36.3,30.383333333333333,False,False,True,False,False,False,True,False,False,False,False,False,1
1,0.5,1.0,8.8,4.716666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,5.0,1.0,29.8,28.45,False,False,True,False,False,False,False,False,True,False,False,False,1
1,7.72,3.0,44.55,26.466666666666665,False,False,False,True,False,False,False,False,False,True,False,False,1
1,2.33,1.0,23.76,26.83333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.0,1.0,8.76,1.8666666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.4,1.0,23.5,16.333333333333332,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.25,1.0,12.36,7.716666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,3.87,1.0,23.76,22.216666666666665,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.7,1.0,14.8,12.216666666666669,False,False,True,False,False,False,False,False,True,False,False,False,1
2,2.5,1.0,16.56,12.9,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.87,1.0,18.74,13.333333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.5,1.0,13.56,9.166666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
2,3.0,1.0,16.3,10.75,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.17,1.0,13.5,6.883333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
4,31.15,4.0,172.26,34.61666666666667,False,False,False,True,False,False,False,False,False,False,False,True,1
1,2.74,1.0,20.3,20.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.48,1.0,18.7,21.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.27,1.0,16.8,9.7,False,False,True,False,False,False,False,False,True,False,False,False,1
1,9.67,1.0,39.44,34.2,False,False,True,False,False,False,False,False,False,True,False,False,1
1,17.49,5.0,88.1,33.13333333333333,False,False,False,False,False,True,False,False,False,False,False,True,1
1,1.3,1.0,12.8,7.3,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.8,1.0,18.95,13.616666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.84,1.0,18.36,15.833333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
3,2.8,1.0,19.23,15.2,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.1,1.0,12.95,7.916666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.82,1.0,12.25,7.816666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.1,1.0,13.8,9.416666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.86,1.0,17.8,22.816666666666663,False,False,True,False,False,False,False,False,True,False,False,False,1
2,0.74,1.0,10.38,2.683333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.43,1.0,9.36,3.2333333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.02,1.0,15.36,8.95,False,False,True,False,False,False,False,False,True,False,False,False,1
2,2.2,1.0,16.55,11.516666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.07,1.0,24.12,25.73333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.29,1.0,12.8,7.433333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.9,1.0,23.76,22.65,False,False,True,False,False,False,False,False,True,False,False,False,1
2,2.69,1.0,14.9,9.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,6.02,1.0,34.13,29.633333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.15,1.0,12.36,6.966666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.61,1.0,19.8,7.416666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.2,1.0,18.8,10.216666666666669,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.64,1.0,15.99,10.416666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.08,1.0,10.2,5.716666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.85,1.0,19.56,15.55,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.7,1.0,15.3,11.833333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
2,2.1,1.0,22.55,22.816666666666663,False,False,True,False,False,False,False,False,True,False,False,False,1
1,3.7,1.0,19.55,11.816666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.73,1.0,14.04,9.45,False,False,True,False,False,False,False,False,True,False,False,False,1
1,7.2,1.0,28.14,20.2,False,False,True,False,False,False,True,False,False,False,False,False,1
2,0.66,1.0,9.36,3.583333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.9,1.0,13.56,8.983333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.97,1.0,14.76,8.1,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.97,1.0,10.56,5.316666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.3,1.0,14.15,10.733333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.57,1.0,14.76,9.033333333333331,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.12,1.0,18.36,17.766666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.26,1.0,11.16,4.85,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.7,1.0,18.35,18.6,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.26,1.0,8.8,4.75,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.3,1.0,12.3,8.25,False,False,True,False,False,False,False,False,True,False,False,False,1
1,13.2,1.0,61.07,32.083333333333336,False,False,False,False,False,True,False,False,True,False,False,False,1
1,1.8,1.0,14.75,9.9,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.3,1.0,11.27,6.333333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.77,1.0,12.36,6.383333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.8,1.0,12.6,10.216666666666669,False,False,True,False,False,False,False,False,True,False,False,False,1
1,3.4,1.0,20.75,15.516666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.3,1.0,11.75,6.166666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,4.64,1.0,28.0,32.05,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.61,1.0,18.0,7.883333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,11.02,1.0,53.75,24.4,False,False,True,False,False,False,False,False,False,True,False,False,1
1,0.71,1.0,9.54,3.2333333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.0,1.0,74.55,47.53333333333333,False,False,False,False,True,False,False,False,False,True,False,False,1
2,5.55,1.0,31.0,28.05,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.71,1.0,14.72,10.6,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.67,1.0,9.36,4.4,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.13,1.0,17.16,12.466666666666669,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.22,1.0,15.8,11.416666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.9,1.0,14.75,9.383333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.3,1.0,12.95,8.7,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.36,1.0,22.88,21.53333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
2,17.07,5.0,126.94,25.05,False,False,True,False,False,False,False,True,False,False,False,False,1
1,1.6,1.0,17.76,17.116666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.5,1.0,18.35,15.916666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.91,1.0,16.56,14.266666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.26,1.0,12.96,6.216666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.93,1.0,15.36,10.583333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.0,1.0,13.56,8.783333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
3,1.9,1.0,14.3,11.766666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
3,1.7,1.0,15.36,10.583333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.8,1.0,11.3,7.466666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,4.01,1.0,23.76,17.316666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
2,0.9,1.0,9.96,4.033333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.5,1.0,13.55,9.7,False,False,True,False,False,False,False,False,True,False,False,False,1
1,15.31,1.0,64.32,35.266666666666666,False,False,False,True,False,False,False,False,True,False,False,False,1
1,0.8,1.0,12.25,7.983333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
2,0.84,1.0,11.76,4.95,False,False,True,False,False,False,False,False,True,False,False,False,1
3,0.97,1.0,10.3,7.1,False,False,True,False,False,False,False,False,True,False,False,False,1
1,8.1,1.0,44.15,47.7,False,False,True,False,False,False,True,False,False,False,False,False,1
1,1.04,1.0,12.25,6.433333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.01,1.0,14.28,5.4,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.75,1.0,19.12,13.816666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.01,1.0,18.5,18.066666666666663,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.6,1.0,10.3,2.85,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.8,1.0,9.95,4.633333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.69,1.0,12.09,6.416666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.93,1.0,11.16,5.983333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
3,1.8,1.0,13.35,5.866666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.0,1.0,12.3,7.0,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.33,1.0,12.36,7.116666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
5,1.88,1.0,14.76,10.133333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.9,1.0,21.35,17.316666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.9,1.0,16.6,13.266666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,3.71,1.0,24.53,24.5,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.6,1.0,9.95,4.8,False,False,True,False,False,False,False,False,True,False,False,False,1
1,5.46,1.0,34.56,34.35,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.74,1.0,11.8,6.7,False,False,True,False,False,False,False,False,True,False,False,False,1
2,16.85,2.0,77.31,71.06666666666666,False,False,True,False,False,False,False,False,False,True,False,False,1
1,1.45,1.0,17.8,18.066666666666663,False,False,True,False,False,False,False,False,True,False,False,False,1
1,18.31,2.0,75.72,48.28333333333333,False,False,False,True,False,False,False,False,True,False,False,False,1
1,0.89,1.0,12.36,5.75,False,False,True,False,False,False,False,False,True,False,False,False,1
3,1.31,1.0,13.39,14.0,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.0,1.0,8.8,4.4,False,False,True,False,False,False,False,False,True,False,False,False,1
1,11.6,1.0,46.05,40.3,False,False,False,True,False,False,True,False,False,False,False,False,1
1,2.33,1.0,19.32,7.65,False,False,True,False,False,False,True,False,False,False,False,False,1
3,0.92,1.0,17.76,17.466666666666665,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.18,1.0,15.74,9.733333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.96,1.0,11.16,5.066666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,17.88,3.0,112.86,63.91666666666666,False,False,True,False,False,False,False,True,False,False,False,False,1
1,0.8,1.0,10.8,6.35,False,False,True,False,False,False,False,False,True,False,False,False,1
0,2.2,1.0,17.75,14.65,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.3,1.0,19.55,18.3,False,False,True,False,False,False,False,False,True,False,False,False,1
1,4.13,1.0,21.96,12.733333333333333,False,False,True,False,False,False,True,False,False,False,False,False,1
1,1.63,1.0,19.56,20.23333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.76,1.0,21.8,25.33333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.6,1.0,12.36,8.916666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.79,1.0,10.56,3.333333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.73,1.0,23.16,24.15,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.09,1.0,11.84,4.866666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,4.2,1.0,27.35,32.1,False,False,True,False,False,False,False,False,True,False,False,False,1
1,3.2,1.0,22.2,22.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.67,1.0,11.81,8.55,False,False,True,False,False,False,False,False,True,False,False,False,1
2,3.34,1.0,21.23,19.33333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.4,1.0,12.35,3.9166666666666665,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.21,1.0,8.16,1.8666666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
2,0.78,1.0,11.76,5.95,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.07,1.0,13.11,7.983333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.2,1.0,11.75,6.466666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.26,1.0,20.76,22.766666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.2,1.0,13.8,9.7,False,False,True,False,False,False,False,False,True,False,False,False,1
3,1.76,1.0,16.56,12.9,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.79,1.0,14.16,8.95,False,False,True,False,False,False,False,False,True,False,False,False,1
4,1.01,1.0,11.16,4.216666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.26,1.0,17.16,13.983333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.52,1.0,8.76,2.75,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.76,1.0,12.3,7.1,False,False,True,False,False,False,False,False,True,False,False,False,1
1,23.7,2.0,75.72,45.35,False,False,False,True,False,False,False,False,True,False,False,False,1
2,0.6,1.0,12.05,6.716666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.4,1.0,12.8,10.016666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.79,1.0,10.8,7.25,False,False,True,False,False,False,False,False,True,False,False,False,1
1,4.97,1.0,26.3,26.03333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.14,1.0,21.36,19.416666666666668,False,False,True,False,False,False,False,False,True,False,False,False,1
5,1.6,1.0,10.8,10.833333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.49,1.0,12.3,7.0,False,False,True,False,False,False,False,False,True,False,False,False,1
2,0.8,1.0,10.56,5.4,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.27,1.0,12.96,5.566666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.49,1.0,15.38,10.833333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
4,1.71,1.0,12.96,7.433333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.09,1.0,10.56,10.383333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.2,1.0,11.15,4.266666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
2,17.97,2.0,66.36,31.316666666666663,False,False,True,False,False,False,False,False,False,True,False,False,1
1,1.69,1.0,13.53,10.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,4.3,1.0,24.96,19.95,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.6,1.0,12.95,11.383333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,17.16,1.0,80.82,67.88333333333334,False,False,True,False,False,False,False,False,False,True,False,False,1
1,5.51,1.0,29.16,24.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
2,0.84,1.0,15.48,5.883333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.6,1.0,14.15,10.866666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.03,1.0,12.96,9.066666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.45,1.0,20.76,20.8,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.7,1.0,17.0,13.3,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.1,1.0,13.56,10.116666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.9,1.0,9.35,3.15,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.94,1.0,12.3,7.316666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.6,1.0,15.95,13.0,False,False,True,False,False,False,False,False,True,False,False,False,1
2,9.25,2.0,74.22,31.25,False,False,True,False,False,False,False,False,False,True,False,False,1
1,1.67,1.0,20.38,20.7,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.3,1.0,12.95,8.083333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,5.3,1.0,27.35,25.58333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
2,2.64,1.0,19.8,20.266666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
4,0.99,1.0,9.3,2.783333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
2,1.52,1.0,13.56,6.916666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,5.2,1.0,32.15,31.466666666666665,False,False,False,False,False,True,False,False,True,False,False,False,1
1,3.09,1.0,22.56,20.85,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.6,1.0,13.3,8.716666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,6.02,1.0,25.8,19.116666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.8,1.0,9.3,5.45,False,False,True,False,False,False,False,False,True,False,False,False,1
1,8.19,1.0,38.6,21.6,False,False,True,False,False,False,False,False,False,True,False,False,1
1,1.09,1.0,11.76,6.666666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
2,18.52,2.0,75.47,66.88333333333334,False,False,False,True,False,False,False,False,True,False,False,False,1
3,0.0,5.0,30.31,1.2333333333333334,False,False,False,True,False,False,False,False,False,True,False,False,1
1,0.75,1.0,7.8,3.883333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
2,0.79,1.0,9.8,6.2,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.3,1.0,11.8,10.916666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.1,1.0,15.95,14.216666666666669,False,False,True,False,False,False,False,False,True,False,False,False,1
1,5.73,1.0,33.36,33.6,False,False,False,True,False,False,False,False,True,False,False,False,1
2,17.52,2.0,62.21,28.98333333333333,False,False,False,True,False,False,False,False,True,False,False,False,1
2,18.52,5.0,74.8,45.06666666666667,False,False,False,True,False,False,False,False,True,False,False,False,1
5,3.75,1.0,23.76,21.23333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.95,1.0,15.8,8.266666666666667,False,False,True,False,False,False,False,False,True,False,False,False,1
1,8.58,1.0,44.82,24.133333333333333,False,False,True,False,False,False,True,False,False,False,False,False,1
5,1.0,1.0,11.0,5.033333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.63,1.0,10.79,3.333333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.98,1.0,21.36,17.666666666666668,False,False,True,False,False,False,False,False,True,False,False,False,1
1,3.85,1.0,24.36,23.08333333333333,False,False,True,False,False,False,False,False,False,True,False,False,1
2,17.29,2.0,70.69,33.21666666666667,False,False,False,True,False,False,False,False,True,False,False,False,1
1,2.27,1.0,14.8,11.916666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,0.79,1.0,11.76,4.9,False,False,True,False,False,False,False,False,True,False,False,False,1
2,15.82,2.0,79.62,62.41666666666666,False,False,True,False,False,False,False,False,False,True,False,False,1
2,1.66,1.0,18.3,11.4,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.8,1.0,18.17,14.95,False,False,True,False,False,False,False,False,True,False,False,False,1
1,3.65,1.0,21.96,17.7,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.58,1.0,14.16,10.233333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.0,1.0,10.55,5.0,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.6,1.0,15.96,8.133333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.7,1.0,16.65,14.55,False,False,True,False,False,False,False,False,True,False,False,False,1
1,3.2,1.0,20.8,19.5,False,False,True,False,False,False,False,False,True,False,False,False,1
1,10.0,1.0,47.8,19.98333333333333,False,False,True,False,False,False,False,False,False,True,False,False,1
1,1.0,1.0,10.12,4.233333333333333,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.0,1.0,12.36,8.0,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.8,1.0,15.96,12.316666666666666,False,False,True,False,False,False,False,False,True,False,False,False,1
1,1.65,1.0,12.96,7.883333333333334,False,False,True,False,False,False,False,False,True,False,False,False,1
1,2.58,1.0,16.44,11.5,False,False,True,False,False,False,False,False,True,False,False,False,1
