trip_distance,trip_duration,total_amount,PRCP,SNOW,Tavg,passenger_count
0.012379110251450677,0.025680013515796584,0.058632300011610364,0.0,0.0,0.5620915032679739,0.16666666666666666
0.10290135396518375,0.12823112012164217,0.15697201904098457,0.0,0.0,0.8300653594771241,0.5
0.0007736943907156673,0.004223686433519175,0.033670033670033676,0.14054054054054052,0.0,0.49673202614379086,0.16666666666666666
0.010251450676982592,0.041898969420510225,0.04818297921746199,0.0,0.0,0.4836601307189542,0.16666666666666666
0.08607350096711798,0.21794221996958946,0.1518634622082898,0.0,0.0,0.46405228758169936,0.16666666666666666
0.03771760154738878,0.13042743706707213,0.0772088703123186,0.0,0.0,0.7254901960784313,0.16666666666666666
0.04061895551257253,0.09309004899476263,0.07430628120283293,0.0,0.0,0.9215686274509803,0.16666666666666666
0.017988394584139263,0.07146477445514444,0.05689074654591897,0.0,0.0,0.7189542483660131,0.16666666666666666
0.010444874274661509,0.05034634228754857,0.04818297921746199,0.0,0.0,0.33986928104575165,0.3333333333333333
0.05493230174081237,0.18195641155600606,0.11354928596307907,0.0,0.0,0.46405228758169936,0.16666666666666666
0.00967117988394584,0.06301740158810609,0.08562637872982702,0.0,0.0,0.3137254901960784,0.16666666666666666
0.032301740812379104,0.11877006251055923,0.07140369209334728,0.0,0.0,0.9281045751633986,0.16666666666666666
0.011605415860735008,0.038182125359013344,0.06124463021014746,0.17837837837837836,0.0,0.4444444444444444,0.16666666666666666
0.0,0.2079743199864842,0.19476372924648788,0.0,0.0,0.7320261437908496,0.16666666666666666
0.031334622823984526,0.1023821591485048,0.08220132358063394,0.0,0.0,0.326797385620915,0.6666666666666666
0.011605415860735008,0.05625950329447541,0.05979333565540463,0.027027027027027025,0.0,0.6339869281045751,0.16666666666666666
0.03771760154738878,0.12704848792025678,0.0996168582375479,0.0,0.0,0.3464052287581699,0.16666666666666666
0.2570599613152804,0.38520020273694877,0.2571693951004296,0.0,0.0,0.6862745098039216,0.8333333333333333
0.045841392649903286,0.3858759925663119,0.17624521072796936,0.0,0.0,0.8104575163398693,0.16666666666666666
0.023210831721470017,0.07940530495016049,0.08527806803668873,0.0,0.0,0.8496732026143791,0.16666666666666666
0.015280464216634428,0.0511910795742524,0.05979333565540463,0.0,0.0,0.6143790849673202,0.16666666666666666
0.17408123791102512,0.3287717519851326,0.27400441193544645,0.0,0.0,0.40522875816993464,0.16666666666666666
0.07427466150870406,0.17097482682885623,0.12074770695460352,0.07567567567567567,0.0,0.6339869281045751,0.16666666666666666
0.24100580270793037,0.29278594357154925,0.33507488679902475,0.0,0.0,0.5816993464052287,0.6666666666666666
0.017794970986460348,0.047136340598074,0.05979333565540463,0.0,0.0,0.6601307189542484,0.16666666666666666
0.023210831721470017,0.08481162358506504,0.07866016486706143,0.0,0.0,0.8758169934640522,0.3333333333333333
0.01934235976789168,0.08988004730528805,0.06559851387437596,0.0,0.0,0.22222222222222224,0.16666666666666666
0.029980657640232104,0.19581010305794894,0.08881922675026124,0.0,0.0,0.6862745098039216,0.6666666666666666
0.13655705996131526,0.17181956411556004,0.17972831765935215,0.0,0.0,0.37254901960784315,0.16666666666666666
0.05860735009671179,0.14529481331305963,0.1004295831882039,0.427027027027027,0.0,0.5490196078431372,0.16666666666666666
0.010831721470019342,0.03750633552965028,0.057819575060954385,0.0,0.0,0.9019607843137255,0.3333333333333333
0.03694390715667311,0.08954215239060652,0.08568443051201673,0.0,0.0,0.7450980392156863,0.16666666666666666
0.0437137330754352,0.1625274539618179,0.11006617903169628,0.0,0.0,0.261437908496732,0.16666666666666666
0.05222437137330754,0.21625274539618172,0.1149425287356322,0.0,0.0,0.2352941176470588,0.16666666666666666
0.010251450676982592,0.019935799966210505,0.05433646812957158,0.22162162162162158,0.0,0.8366013071895425,0.16666666666666666
0.05802707930367504,0.24581855043081602,0.13438987576918612,0.0,0.0,0.6666666666666666,0.16666666666666666
0.32495164410058025,0.838317283324886,0.46760710553814006,0.0,0.0,0.3137254901960784,0.3333333333333333
0.12959381044487425,0.29075857408346,0.16428654359688843,0.17297297297297295,0.0,0.7908496732026143,0.3333333333333333
0.04526112185686653,0.12468322351748606,0.10013932427725532,0.0,0.0,0.3594771241830065,0.16666666666666666
0.3458413926499032,0.6462240243284338,0.41710205503308956,0.4594594594594594,0.0,0.392156862745098,0.16666666666666666
0.237137330754352,0.2483527622909275,0.2461976082665738,0.0,0.0,0.11111111111111108,0.16666666666666666
0.03520309477756286,0.09663794559891871,0.08220132358063394,0.0,0.0,0.5490196078431372,0.16666666666666666
0.07408123791102514,0.15188376414934954,0.11703239289446188,0.0,0.0,0.28104575163398693,0.16666666666666666
0.1599613152804642,0.15188376414934954,0.18750725647277372,0.0,0.0,0.24183006535947713,0.16666666666666666
0.05512572533849129,0.2728501436053387,0.1294554742830605,0.0,0.0,0.457516339869281,0.16666666666666666
0.03346228239845261,0.134144281128569,0.0772088703123186,0.0,0.0,0.7581699346405228,0.16666666666666666
0.01450676982591876,0.04443318128062173,0.05979333565540463,0.0,0.0,0.261437908496732,0.16666666666666666
0.1978723404255319,0.16877850988342624,0.19040984558225937,0.0,0.0,0.22875816993464052,0.16666666666666666
0.016054158607350093,0.054401081263726975,0.061302681992337175,0.0,0.0,0.5424836601307189,0.16666666666666666
0.03288201160541586,0.058793715154586916,0.07169395100429583,0.0,0.0,0.8954248366013072,0.16666666666666666
0.16653771760154737,0.2816354113870586,0.2509578544061303,0.0,0.0,0.6601307189542484,0.16666666666666666
0.36054158607350095,0.601115053218449,0.45791245791245794,0.49729729729729727,0.0,0.4771241830065359,0.3333333333333333
0.16247582205029013,0.1719885115729008,0.2005689074654592,0.0,0.0,0.40522875816993464,0.3333333333333333
0.017408123791102514,0.05034634228754857,0.06821084407291304,0.0,0.0,0.261437908496732,0.5
0.058413926499032875,0.14124007433688124,0.08881922675026124,0.027027027027027025,0.0,0.6339869281045751,0.8333333333333333
0.035589941972920695,0.1316100692684575,0.09265064437478232,0.027027027027027025,0.0,0.5228758169934641,0.6666666666666666
0.07156673114119923,0.13296164892718365,0.10333217229768955,0.6702702702702702,0.0,0.43790849673202614,0.16666666666666666
0.023404255319148932,0.05423213380638621,0.06257982120051087,0.0,0.0,0.7189542483660131,0.16666666666666666
0.05802707930367504,0.11758743030917383,0.10652502031812379,0.0,0.0,0.9607843137254902,0.16666666666666666
0.08665377176015474,0.35766176719040377,0.22971090212469525,0.0,0.0,0.3137254901960784,0.16666666666666666
0.0253384912959381,0.058793715154586916,0.06559851387437596,0.0,0.0,0.22222222222222224,0.16666666666666666
0.03713733075435203,0.11235005913161007,0.07430628120283293,0.0,0.0,0.8954248366013072,0.16666666666666666
0.04061895551257253,0.1473221828011488,0.08301404853128992,0.0,0.0,0.5163398692810457,0.16666666666666666
0.02127659574468085,0.06200371684406149,0.06826889585510276,0.0,0.0,0.43790849673202614,0.16666666666666666
0.06382978723404255,0.1403953370501774,0.10913735051666087,0.0,0.0,0.8954248366013072,0.16666666666666666
0.3686653771760154,0.5107281635411387,0.38349007314524564,0.0,0.0,0.9084967320261438,0.16666666666666666
0.07969052224371373,0.2424396012840007,0.13235806339254616,0.03243243243243243,0.0,0.7450980392156863,0.16666666666666666
0.07098646034816247,0.1147153235343808,0.15941019389295255,0.0,0.0,0.6339869281045751,0.16666666666666666
0.015473887814313345,0.047812130427437066,0.05398815743643331,0.0,0.0,0.6209150326797386,0.0
0.03868471953578336,0.12045953708396688,0.08881922675026124,0.0,0.0,0.8496732026143791,0.16666666666666666
0.048355899419729204,0.1424227065382666,0.10652502031812379,0.0,0.0,0.888888888888889,0.16666666666666666
0.03288201160541586,0.13211691164047978,0.07517705793567862,0.0,0.0,0.7124183006535948,0.16666666666666666
0.12243713733075434,0.21186011150532183,0.17624521072796936,0.0,0.0,0.9019607843137255,0.8333333333333333
0.025145067698259187,0.10711268795404628,0.08562637872982702,0.0,0.0,0.4248366013071895,0.16666666666666666
0.03094777562862669,0.04054738976178408,0.07169395100429583,0.02162162162162162,0.0,0.5228758169934641,0.16666666666666666
0.013539651837524177,0.05271160669031931,0.06124463021014746,0.0,0.0,0.6013071895424836,0.3333333333333333
0.03094777562862669,0.07653319817536745,0.07140369209334728,0.0,0.0,0.9084967320261438,0.16666666666666666
0.02127659574468085,0.09798952525764486,0.06850110298386161,0.0,0.0,0.8366013071895425,0.6666666666666666
0.06615087040618954,0.10170636931914172,0.11099500754673171,0.0,0.0,0.7712418300653595,0.16666666666666666
0.03288201160541586,0.1383679675620882,0.08881922675026124,0.0,0.0,0.37254901960784315,0.3333333333333333
0.03926499032882011,0.13938165230613278,0.0961337513061651,0.005405405405405405,0.0,0.2875816993464052,0.16666666666666666
0.017408123791102514,0.05271160669031931,0.07662835249042146,0.0,0.0,0.13071895424836602,0.16666666666666666
0.07156673114119923,0.31018753167764823,0.1483223034947173,0.04324324324324324,0.0,0.6993464052287581,0.3333333333333333
0.04622823984526112,0.1495184997465788,0.09752699407871823,0.0,0.0,0.5228758169934641,0.16666666666666666
0.022243713733075432,0.0332826490961311,0.06263787298270057,0.0,0.0,0.36601307189542476,0.16666666666666666
0.06266924564796905,0.14090217942219968,0.12521769418321144,0.30270270270270266,0.0547945205479452,0.33986928104575165,0.16666666666666666
0.016634429400386844,0.03564791349890184,0.057819575060954385,0.0,0.0,0.7712418300653595,0.16666666666666666
0.0632495164410058,0.23754012502111843,0.14002089864158832,0.0,0.0,0.6013071895424836,0.8333333333333333
0.006963249516441005,0.016218955904713634,0.04818297921746199,0.5675675675675675,0.0,0.5098039215686274,0.16666666666666666
0.01876208897485493,0.041054232133806386,0.057819575060954385,0.0,0.0,0.6078431372549019,0.16666666666666666
0.027079303675048353,0.0665652981922622,0.0745965401137815,0.08648648648648648,0.0,0.9411764705882354,0.5
0.010251450676982592,0.04595370839668863,0.061302681992337175,0.0,0.0,0.43137254901960786,0.8333333333333333
0.08800773694390715,0.23280959621557692,0.1294554742830605,0.0,0.0,0.8954248366013072,0.16666666666666666
0.03307543520309477,0.10863321507011321,0.07430628120283293,0.0,0.0,0.43137254901960786,0.3333333333333333
0.0206963249516441,0.08312214901165736,0.07773133635202602,0.016216216216216214,0.0,0.8235294117647058,0.16666666666666666
0.015473887814313345,0.03632370332826491,0.058632300011610364,0.0,0.0,0.6993464052287581,0.16666666666666666
0.040232108317214695,0.20544010812637267,0.1004295831882039,0.0,0.0,0.40522875816993464,0.16666666666666666
0.03945841392649903,0.1441121811116743,0.08301404853128992,0.0,0.0,0.7581699346405228,0.5
0.05396518375241779,0.2125359013346849,0.12916521537211195,0.17297297297297295,0.0,0.33333333333333337,0.6666666666666666
0.026885880077369435,0.1316100692684575,0.09172181585974691,0.22162162162162158,0.0,0.8366013071895425,0.16666666666666666
0.08723404255319148,0.1674269302247001,0.13793103448275865,0.17297297297297295,0.0,0.7908496732026143,0.16666666666666666
0.022823984526112184,0.05338739651968238,0.05689074654591897,0.0,0.0,0.9215686274509803,0.16666666666666666
0.01934235976789168,0.09494847102551107,0.06966213862765588,0.0,0.0,0.9803921568627451,0.16666666666666666
0.05996131528046421,0.15323534380807569,0.17879948914431676,0.0,0.0,0.8692810457516339,0.3333333333333333
0.1334622823984526,0.21726643014022637,0.17038198072680835,0.0,0.0,0.7385620915032679,0.16666666666666666
0.04352030947775628,0.1959790505152897,0.09462440496923256,0.005405405405405405,0.0,0.2875816993464052,0.16666666666666666
0.0218568665377176,0.058455820239905386,0.06478578892371997,0.0,0.0,0.8169934640522876,0.16666666666666666
0.044487427466150864,0.11860111505321844,0.10391269011958668,0.0,0.0,0.5294117647058824,0.16666666666666666
0.0425531914893617,0.1608379793884102,0.09172181585974691,0.0,0.0,0.6666666666666666,0.3333333333333333
0.07350096711798838,0.17334009123162697,0.13061650992685478,0.0,0.0,0.8562091503267973,0.16666666666666666
0.03268858800773694,0.12451427606014527,0.08916753744339952,0.0,0.0,0.22875816993464052,0.8333333333333333
0.03442940038684719,0.188545362392296,0.10913735051666087,0.0,0.0,0.37254901960784315,0.16666666666666666
0.027079303675048353,0.10491637100861631,0.08214327179844422,0.0,0.0,0.5032679738562091,0.16666666666666666
0.13926499032882012,0.188545362392296,0.1439684198304888,0.19999999999999996,0.1095890410958904,0.16339869281045752,0.16666666666666666
0.04738878143133462,0.10694374049670553,0.08492975734355046,0.0,0.0,0.4248366013071895,0.16666666666666666
0.02901353965183752,0.0804189896942051,0.06850110298386161,0.0,0.0,0.7843137254901961,0.16666666666666666
0.08781431334622823,0.21186011150532183,0.14489724834552423,0.0,0.0,0.5294117647058824,0.3333333333333333
0.017408123791102514,0.041730021963169446,0.06008359456635319,0.0,0.0,0.8496732026143791,0.16666666666666666
0.009090909090909089,0.039871599932421016,0.05340763961453617,0.0,0.0,0.7777777777777778,0.16666666666666666
0.07736943907156672,0.36526440277073824,0.19011958667131082,0.0,0.0,0.3856209150326797,0.3333333333333333
0.19284332688588007,0.340091231626964,0.316208057587368,0.27027027027027023,0.0,0.49673202614379086,0.3333333333333333
0.028626692456479686,0.058793715154586916,0.07175200278648555,0.0,0.0,0.7712418300653595,0.3333333333333333
0.03675048355899419,0.35766176719040377,0.18361778706606294,0.0,0.0,0.7843137254901961,0.16666666666666666
0.07311411992263055,0.2478459199189052,0.13845350052246608,0.04864864864864864,0.0,0.8823529411764707,0.16666666666666666
0.03462282398452611,0.10018584220307483,0.08208522001625451,0.04324324324324324,0.0,0.7385620915032679,0.16666666666666666
0.10348162475822048,0.27116066903193103,0.16150005805178222,0.027027027027027025,0.0,0.7385620915032679,0.16666666666666666
0.06653771760154738,0.1490116573745565,0.11703239289446188,0.0,0.0,0.3464052287581699,0.16666666666666666
0.012379110251450677,0.0625105592160838,0.05979333565540463,0.0,0.0,0.803921568627451,0.16666666666666666
0.03288201160541586,0.04358844399391789,0.07477069546035064,0.0,0.0,0.37254901960784315,0.16666666666666666
0.041779497098646035,0.12772427774961986,0.08881922675026124,0.0,0.0,0.9281045751633986,0.3333333333333333
0.03288201160541586,0.1775637776651461,0.11000812724950657,0.0,0.0,0.3790849673202614,0.16666666666666666
0.009284332688588007,0.052542659232978545,0.0701846046673633,0.0,0.0,0.7712418300653595,0.16666666666666666
0.11295938104448741,0.16151376921777327,0.12510159061883203,0.05945945945945945,0.0,0.9084967320261438,0.16666666666666666
0.020502901353965184,0.057948977867883084,0.07175200278648555,0.9999999999999999,0.0,0.5163398692810457,0.16666666666666666
0.12379110251450676,0.327758067241088,0.21246952281435044,0.0,0.0,0.5163398692810457,0.16666666666666666
0.09052224371373306,0.2687954046291603,0.1381632416115175,0.0,0.0,0.7777777777777778,0.3333333333333333
0.017988394584139263,0.06335529650278764,0.07175200278648555,0.0,0.0,0.6862745098039216,0.16666666666666666
0.0771760154738878,0.21726643014022637,0.13351909903634043,0.0,0.0,0.8692810457516339,0.16666666666666666
0.005802707930367504,0.023314749113025845,0.04818297921746199,0.0,0.0,0.22875816993464052,0.16666666666666666
0.02127659574468085,0.2605169792194627,0.12748171368861025,0.03783783783783783,0.0,0.3594771241830065,0.16666666666666666
0.0574468085106383,0.10424058117925322,0.09172181585974691,0.0,0.0,0.2679738562091504,0.16666666666666666
0.024177949709864602,0.03750633552965028,0.05927086961569721,0.0,0.0,0.8758169934640522,0.16666666666666666
0.015473887814313345,0.07737793546207129,0.06850110298386161,0.2594594594594594,0.0,0.803921568627451,0.16666666666666666
0.007930367504835589,0.034634228754857235,0.04237780099849066,0.0,0.0,0.2352941176470588,0.16666666666666666
0.027079303675048353,0.14867376245987496,0.0961337513061651,0.0,0.0,0.6339869281045751,0.16666666666666666
0.029980657640232104,0.11877006251055923,0.07430628120283293,0.016216216216216214,0.0,0.6993464052287581,0.3333333333333333
0.07930367504835588,0.24227065382665988,0.14135608963195173,0.027027027027027025,0.0,0.7385620915032679,0.16666666666666666
0.32611218568665373,0.4134144281128569,0.4761407175200279,0.01081081081081081,0.0,0.6078431372549019,0.16666666666666666
0.026692456479690516,0.07028214225375908,0.07523510971786836,0.22702702702702698,0.0,0.47058823529411764,0.16666666666666666
0.05280464216634429,0.10457847609393478,0.08707767328456985,0.0,0.0,0.2679738562091504,0.16666666666666666
0.05996131528046421,0.15087007940530495,0.11116916289330082,0.0,0.0,0.2679738562091504,0.16666666666666666
0.38684719535783363,0.3926338908599425,0.6098339719029374,0.5297297297297296,0.0,0.8954248366013072,0.16666666666666666
0.03152804642166344,0.04325054907923635,0.0938697318007663,0.0,0.0,0.8954248366013072,0.16666666666666666
0.027079303675048353,0.05828687278256462,0.07836990595611286,0.01081081081081081,0.0,0.6993464052287581,0.16666666666666666
0.06150870406189555,0.10542321338063862,0.08591663764077559,0.0,0.0,0.9019607843137255,0.16666666666666666
0.044487427466150864,0.0783916202061159,0.07169395100429583,0.0,0.0,0.8627450980392156,0.6666666666666666
0.025145067698259187,0.13600270315931745,0.08922558922558924,0.02162162162162162,0.0,0.5228758169934641,0.16666666666666666
0.08027079303675048,0.14580165568508194,0.10623476140717522,0.0,0.0,0.8627450980392156,0.5
0.0218568665377176,0.06926845750971447,0.05433646812957158,0.0,0.0,0.7973856209150326,0.16666666666666666
0.03733075435203094,0.21574590302415947,0.10582839893184723,0.27027027027027023,0.0,0.49673202614379086,0.16666666666666666
0.1957446808510638,0.2498732894069944,0.35771508185301293,0.4216216216216216,0.0,0.7777777777777778,0.16666666666666666
0.045841392649903286,0.2010474742355127,0.11703239289446188,0.07567567567567567,0.0,0.6339869281045751,0.16666666666666666
0.017214700193423596,0.05237371177563778,0.061302681992337175,0.0,0.0,0.39869281045751637,0.3333333333333333
0.016634429400386844,0.046122655854029394,0.061302681992337175,0.0,0.0,0.49673202614379086,0.16666666666666666
0.010251450676982592,0.031931069437404966,0.04818297921746199,0.0,0.0,0.7124183006535948,0.16666666666666666
0.018181818181818177,0.03615475587092414,0.05683269476372925,0.2594594594594594,0.0,0.803921568627451,0.5
0.017408123791102514,0.03598580841358337,0.055381400208986416,0.15135135135135133,0.0,0.5359477124183006,0.3333333333333333
0.06963249516441006,0.16066903193106943,0.12399860675722746,0.0,0.0,0.9607843137254902,0.16666666666666666
0.031914893617021274,0.0927521540800811,0.07871821664925115,0.17297297297297295,0.0,0.33333333333333337,0.16666666666666666
0.07620889748549323,0.10778847778340934,0.1210379658655521,0.0,0.0,0.5294117647058824,0.16666666666666666
0.044874274661508694,0.1976685250886974,0.11703239289446188,0.0,0.0,0.1699346405228758,0.16666666666666666
0.016827852998065763,0.14749113025848962,0.08916753744339952,0.0,0.0,0.36601307189542476,0.8333333333333333
0.03849129593810444,0.15712113532691332,0.11465226982468363,0.6702702702702702,0.0,0.43790849673202614,0.16666666666666666
0.018955512572533847,0.33400912316269643,0.1518634622082898,0.04324324324324324,0.0,0.6993464052287581,0.3333333333333333
0.016634429400386844,0.06859266768035141,0.06826889585510276,0.0,0.0,0.5228758169934641,0.16666666666666666
0.04100580270793037,0.12434532860280453,0.08707767328456985,0.0,0.0,0.9869281045751633,1.0
0.07330754352030946,0.13144112181111675,0.11354928596307907,0.0,0.0,0.7712418300653595,0.16666666666666666
0.0506769825918762,0.0927521540800811,0.07430628120283293,0.0,0.0,0.6143790849673202,0.16666666666666666
0.04526112185686653,0.09562426085487413,0.07430628120283293,0.1567567567567567,0.0,0.8104575163398693,0.16666666666666666
0.009477756286266924,0.044602128737962494,0.04040404040404041,0.0,0.0,0.5163398692810457,0.16666666666666666
0.030560928433268856,0.15323534380807569,0.08011145942180427,0.0,0.0,0.9934640522875816,0.3333333333333333
0.04970986460348162,0.30140226389592834,0.1493091837919424,0.9999999999999999,0.0,0.5163398692810457,0.16666666666666666
0.005802707930367504,0.014867376245987496,0.05079530941599908,0.0,0.0,0.05882352941176469,0.3333333333333333
0.06382978723404255,0.33823280959621554,0.16579588993382097,0.2162162162162162,0.0,0.6666666666666666,0.16666666666666666
0.024371373307543517,0.07062003716844062,0.07314524555903867,0.0,0.0,0.7320261437908496,0.3333333333333333
0.06866537717601547,0.15340429126541644,0.12051549982584468,0.0,0.0,0.3137254901960784,0.3333333333333333
0.5520309477756286,0.39668862983612097,0.43811680018576576,0.0,0.0,0.6993464052287581,0.16666666666666666
0.025145067698259187,0.06926845750971447,0.06821084407291304,0.0,0.0,0.1830065359477124,0.3333333333333333
0.023210831721470017,0.041898969420510225,0.06745617090444676,0.12432432432432432,0.0,0.8496732026143791,1.0
0.09690522243713731,0.1797600946105761,0.1509346336932544,0.0,0.0,0.5163398692810457,0.16666666666666666
0.0,0.0008447372867038347,0.5137582723789621,0.0,0.0,0.8104575163398693,0.16666666666666666
0.026499032882011605,0.06487582361885454,0.07523510971786836,0.0,0.0,0.8627450980392156,0.16666666666666666
0.21353965183752413,0.26389592836627807,0.23719958202716826,0.0,0.0,0.9869281045751633,0.8333333333333333
0.03288201160541586,0.146477445514445,0.0996168582375479,0.0,0.0,0.9215686274509803,0.16666666666666666
0.025145067698259187,0.0839668862983612,0.07210031347962383,0.0,0.0,0.6013071895424836,0.16666666666666666
0.031914893617021274,0.07433688122993748,0.07871821664925115,0.0,0.0,0.6666666666666666,0.16666666666666666
0.015473887814313345,0.04831897279945937,0.06821084407291304,0.0,0.0,0.27450980392156865,0.16666666666666666
0.027079303675048353,0.13296164892718365,0.09288285150354117,0.0,0.0,0.3790849673202614,0.16666666666666666
0.04893617021276595,0.15103902686264573,0.10623476140717522,0.0,0.0,0.457516339869281,0.3333333333333333
0.08239845261121856,0.29008278425409695,0.1623127830024382,0.016216216216216214,0.0,0.6993464052287581,0.16666666666666666
0.05145067698259188,0.10288900152052712,0.08301404853128992,0.0,0.0,0.1830065359477124,0.16666666666666666
0.2874274661508704,0.5629329278594357,0.3880761639382329,0.0,0.0,0.6862745098039216,0.16666666666666666
0.023210831721470017,0.04071633721912485,0.05398815743643331,0.0,0.0,0.7058823529411764,0.16666666666666666
0.0736943907156673,0.19260010136847439,0.1294554742830605,0.0,0.0,0.7973856209150326,0.3333333333333333
0.03288201160541586,0.12062848454130765,0.0772088703123186,0.254054054054054,0.0,0.5098039215686274,0.5
0.06170212765957446,0.15796587261361716,0.11703239289446188,0.0,0.0,0.7973856209150326,0.3333333333333333
0.05570599613152804,0.13701638790336207,0.1030999651689307,0.0,0.0,0.11111111111111108,0.16666666666666666
0.046421663442940034,0.10052373711775636,0.0960756995239754,0.6702702702702702,0.0,0.43790849673202614,0.16666666666666666
0.03307543520309477,0.1552627132961649,0.10565424358527807,0.0,0.0,0.27450980392156865,0.16666666666666666
0.1702127659574468,0.31897279945936813,0.2647161267850923,0.0,0.0,0.3856209150326797,0.3333333333333333
0.3410058027079303,0.4027707383003885,0.4308603274120516,0.0,0.0,0.3464052287581699,0.16666666666666666
0.32456479690522244,0.2258827504646055,0.3329269708580054,0.0,0.0,0.5424836601307189,0.16666666666666666
0.01876208897485493,0.05457002872106775,0.05874840357598979,0.0,0.0,0.1830065359477124,0.8333333333333333
0.36789168278529977,0.7712451427606014,0.3982352258214327,0.2594594594594594,0.0,0.803921568627451,0.3333333333333333
0.03849129593810444,0.09630005068423719,0.06269592476489029,0.15135135135135133,0.0,0.5359477124183006,0.16666666666666666
0.04352030947775628,0.14749113025848962,0.08220132358063394,0.0,0.0,0.8692810457516339,0.16666666666666666
0.039845261121856865,0.1182632201385369,0.08011145942180427,0.17297297297297295,0.0,0.7189542483660131,0.16666666666666666
0.011798839458413925,0.043419496536577125,0.061302681992337175,0.0,0.0,0.3464052287581699,0.16666666666666666
0.09148936170212765,0.21777327251224865,0.16701497735980497,0.0,0.0,0.4509803921568627,0.16666666666666666
0.020116054158607347,0.054401081263726975,0.06641123882503193,0.01081081081081081,0.0,0.6993464052287581,0.16666666666666666
0.09284332688588007,0.3184659570873458,0.18321142459073494,0.0,0.0,0.9477124183006537,0.16666666666666666
0.015473887814313345,0.10643689812468322,0.08568443051201673,0.9999999999999999,0.0,0.5163398692810457,0.16666666666666666
0.09980657640232107,0.12637269809089374,0.13218390804597702,0.0,0.0,0.8431372549019608,0.16666666666666666
0.05319148936170212,0.16185166413245483,0.11006617903169628,0.0,0.0,0.7777777777777778,0.16666666666666666
